_unit_id,_unit_state,_trusted_judgments,_last_judgment_at,classification,classification:confidence,classification_gold,id,text
957443080,finalized,3,5/19/2016 21:01:33,"","",,718075047139807232, لو قال الجاميون بكفر هذا الجندي الذي أقسم على الولاء للصهاينة لكان لازمًا أن يكفروا جنود طواغيتهم الموالين لأمريكا. 
957443081,finalized,3,5/19/2016 20:19:23,"","",,718075156422385664,يا حي يا قيوم برحمتك أستغيث أصلح لي شأني كُله ♻️ 
957443082,finalized,3,5/19/2016 20:58:20,"","",,718075250475462656, #أذكار المساء 
957443083,finalized,3,5/19/2016 20:03:45,islamic-faith,1.0,,718075556751884288,(ما قدروا الله حق قدره إن الله لقوي عزيز) [الحج:74] 
957443084,finalized,3,5/19/2016 20:59:16,islamic-faith,1.0,,718075662301601792,سبحان الله وبحمدة سبحان الله العظيم ❤️ #تسبيح
957443085,finalized,3,5/19/2016 21:03:51,"","",,718076342202462208, تفضل أخي ، الأذكار كاملة ، تحقيق الشيخ العلوان . 
957443086,finalized,3,5/19/2016 20:15:39,"","",,718076425853661184,اخوان الشياطين 
957443087,finalized,3,5/19/2016 20:29:20,none,1.0,,718076855170035712, يالحبيب ، و الله هوايه ناس انشالوا و انحرك كارتهم من وره هالصور و انت مو غشيم على الشيل اللي بتالي الليل !
957443088,finalized,3,5/19/2016 20:02:14,syrian-war,1.0,,718077252219572224, #عاجل مقتل 11 مدنيا في قصف لطائرات التحالف الدولي على بلدة الحاج علي جنوب #الموصل بمحافظة #نينوى
957443089,finalized,3,5/19/2016 20:07:07,none,1.0,,718077357735677952, #مصر_ترحب_بالملك_سلمان الأصل أن يقال بأن #السيسي يرحب بأموال #الملك_سلمان الرز، لأننا سبق وأن رأينا كيف كان السيسي واعلامه ي…
957443090,finalized,3,5/19/2016 20:27:31,none,1.0,,718077384801579008, مطلوب من اعلام #السيسي أن يمتدح #السعودية و #الملك_سلمان إلى حين استلام الدعم المالي وانتهاء الزيارة ويعودون للتطاول 
957443091,finalized,3,5/19/2016 20:51:19,none,1.0,,718077813379756032, نعم أخي الحبيب و كان بيننا ود سابقاً و مازال بفضل الله .
957443092,finalized,3,5/19/2016 20:00:41,none,1.0,,718077927615803392, هلا بيكم ?
957443093,finalized,3,5/19/2016 20:29:18,none,1.0,,718078219954610176, فلم صومالي .. ﻻن السومرية شبه تابعة لحزب الدعوة فكيف تتبنى برنامج ينتقد المالكي وعصابته؟
957443094,finalized,3,5/19/2016 21:11:54,none,1.0,,718078231505723392, حفظ النفس أولى يالحبيب ، حفظكم الله .
957443095,finalized,3,5/19/2016 20:34:57,islamic-faith,1.0,,718078628144267264,اللهم إني أسألك علماً نافعاً ورزقاً طيباً وعملاً متقبل ♻️ 
957443096,finalized,3,5/19/2016 20:03:45,none,1.0,,718079125865545728, اني اراه ابلغ وصف ل #عاصفه_الحزم ﻻنها بالفعل عاصفة هوائية ﻻ اكثر وبالعراقي تسمى #فسوة_الواوي
957443097,finalized,3,5/19/2016 20:31:21,none,1.0,,718079206333095936,اخي الحبيب لا تضع تغريداتي في الهاشتاغات رجاءاً 
957443098,finalized,3,5/19/2016 21:09:19,syrian-war,1.0,,718079361283465216, عاجل : غارات جوية مكثفة بقنابل حارقة جدا من قبل الطيران الحربي الروسي تستهدف بلدة #العيس في ريف #حلب الجنوبي 
957443099,finalized,3,5/19/2016 20:27:31,"","",,718079394787491840, #عاجل مصادر عسكرية: مقتل 15 من القوات العراقية وإصابة نحو 30 في هجومين بملغمتين في حيي العسكري والصناعي في #هيت غربي #الأن…
957443100,finalized,3,5/19/2016 21:08:18,"","",,718079422696435712, عاجل: اشتباكات عنيفة بين مقاتلي الدولة الاسلامية والجيش الحكومي مدعوما بالعصائب وسرايا عاشوراء وأنصار المرجعية قرب المعهد…
957443101,finalized,3,5/19/2016 20:47:45,"","",,718080279810674688, ممكن تتكلم عربي !!
957443102,finalized,3,5/19/2016 21:09:19,syrian-war,1.0,,718080943483920384, الإرهابي #بشار_الأسد يُتقن استهداف العيون وسحق أحلام الطفولة #سوريا #أطفال_سوريا 
957443103,finalized,3,5/19/2016 20:58:20,"","",,718080972512563200,استغفر الله الذي لا إله إلا هو الحي القيوم وأتوب إليه 
957443104,finalized,3,5/19/2016 20:34:57,"","",,718081067727659008, مثلث الهيمنة على قلب #الأمة وإخضاعها يتمثل في: ?الضلع اليهودي ?الضلع الصفوي ?ضلع #القمع_العربي وهو قاعدة المثلث..... ht…
957443105,finalized,3,5/19/2016 20:19:23,"","",,718081363853905920,سبحان الله وبحمده سبحان الله العظيم 
957443106,finalized,3,5/19/2016 20:17:21,"","",,718082521066549248, حشود من المعارضة المعتدلة للهجوم على بلدة الراعي ... #وكالة_أعماق : مفخخة استهدفتهم م عقب تقدمهم إلى صوامع البلدة. https…
957443107,finalized,3,5/19/2016 20:13:34,"","",,718083942092562432,إلى من لا زال يقول أنا محايد ! خذها نصيحة مشفق احزم أمرك من الآن والله إن الحق واضح وضوح الشمس في كبد السماء لا تدع هذا الشرف العظيم يفوتك
957443108,finalized,3,5/19/2016 21:02:07,"","",,718084427528728576,اللهم اسألك الهدى والسداد 
957443109,finalized,3,5/19/2016 20:13:34,"","",,718084484831322112, كان احمد يكره ان يؤسر الرجل فكيف بمن يساعد على أسر نفسه ، اخي الحبيب عند التقاط الصورة تحفط في الصورة معلومات و منها الاحداثيات .
957443110,finalized,3,5/19/2016 20:17:31,syrian-war,1.0,,718084662581727232,تنظيم القاعدة أحرار الشام التركية جيش علوش السلولي جيش اليرموك الأردني كلهم ضد شهداء اليرموك والمثنى هاي بس للتوثيق بعدين نحتاجها ☺ #سحم
957443111,finalized,3,5/19/2016 20:54:26,none,1.0,,718085020397801472, كل صورة تلتقطها بجهازك تحفظ معلومات داخل الصورة ، منها احداثيات الصورة و التاريخ و الوقت و رقم الهاش للجهاز المستخدم .
957443112,finalized,3,5/19/2016 21:03:54,"","",,718085169295593472, لو هناك حاكم يحكم بشرع الله يضرب علي يد الظالم ويعاقب من يجاهر بمعاداه شرائع الاسلام ويجلد ويقطع ويرجم لاسترحنا ولبتنا…
957443113,finalized,3,5/19/2016 20:55:58,"","",,718085513500962816,أفرأيتم ما تحرثون ﴿٦٣﴾ أأنتم تزرعونه أم نحن الزارعون ﴿٦٤﴾ لو نشاء لجعلناه حطاما فظلتم تفكهون ﴿٦٥﴾ -- سورة الواقعة #Quran
957443114,finalized,3,5/19/2016 20:59:16,"","",,718085847250284544,اللهم لك الحمد والشكر على كل ما أنعمت به علينا .. #استغفار #دعاء #ذكر_و_أجر
957443115,finalized,3,5/19/2016 20:21:29,syrian-war,1.0,,718086063412088832, صفحة شهداء الجيش الموالية اقرت بمقتل 31 ضابطا وعسكريا في عملية وصفتها بالمجزرة في القلمون الشرقي(مطار الضمير) على ايدي…
957443116,finalized,3,5/19/2016 21:02:07,"","",,718086329519747072, الديوث ده مانع اللباس فى بيته .. وعاوز يمنع النقاب فى المدارس .. شيروا صورته عشان الدقن دى متكلفه 
957443117,finalized,3,5/19/2016 20:11:05,"","",,718086445043421184, مؤشر كيري للسياسة الدولية: للأسف متوقف الآن، لأنه نائم، بعد هبوط في ضغطه من انتصارات جند الخلافة!
957443118,finalized,3,5/19/2016 20:31:21,"","",,718086706298273792,أستغفر الله العظيم وأتوب إليه 
957443119,finalized,3,5/19/2016 21:18:20,none,1.0,,718086748757172224, طفل يضرب شخص مجنون ويهرب.. فأمسكوه وطلبوا من المجنون أن ينتقم منه فكانت إنسانيته أرقى من عقولهم 
957443120,finalized,3,5/19/2016 21:07:43,"","",,718086916982370304, و مثل هذا البرنامج يقوم بسحب هذه المعلومات من الصورة ، تتذكر عملية معسكر الصقر ! ، استخدموا نفس المبدأ . 
957443121,finalized,3,5/19/2016 21:06:02,is-sympathy,1.0,,718087104098668544,بربك ما الذي يؤخرك عن نصرة #الخلافة -قامت على الشورى -أميرها من قريش -طبقت الشريعة وأقامت الحدود -رماها الكفار عن قوس واحدة ما تنقم ؟!
957443122,finalized,3,5/19/2016 20:23:38,"","",,718087162017800192, أملي بعد الله بالدولة الإسلامية أن تنظف الشام من نطفات الدياثة التي زرعها تيمورلنك و التي تتجلى بلحى أحرار الشام وجيش الإسلام وم…
957443123,finalized,3,5/19/2016 21:03:21,"","",,718087320726061056, بيعات عناصر وكتائب للدولة اﻻسﻻمية في مدينة الضمير وانشقاقات من جيش علوش ومؤازرة للدولة في معاركها على اسوار دمشق. فتح د…
957443124,finalized,3,5/19/2016 20:00:41,"","",,718088211046727680, مؤشر كيري للسياسة الدولية: للأسف متوقف الآن، لأنه نائم، بعد هبوط في ضغطه من انتصارات جند الخلافة!
957443125,finalized,3,5/19/2016 20:00:41,none,1.0,,718088245498789888, مش تعبانه دي دياثة
957443126,finalized,3,5/19/2016 20:27:31,"","",,718088417419124736,أما كنت تحلم بالخلافة ؟! هاهو الله حقق حلمك وحلم كل مسلم غيور وسخر رجال أقاموها #على_منهاج_النبوة ☝ وكفوك والمسلمين ، فماذا تنتظر !؟
957443127,finalized,3,5/19/2016 20:17:21,"","",,718088526001258496, َ وَلَوْ اجْتَمَعُوا عَلَى أَنْ يَضُرُّوكَ بِشَيْءٍ لَمْ يَضُرُّوكَ إِلاَّ بِشَيْءٍ قَدْ كَتَبَهُ اللَّهُ عَلَيْكَ ر
957443128,finalized,3,5/19/2016 20:43:07,none,1.0,,718088901756325888,في تويتر ، الغلبة ليست للحجة ، بل لمن خلفه اكثر عدد من الرعاع و الجهّال و المبطلين و المطبلين !
957443129,finalized,3,5/19/2016 20:36:00,"","",,718089544277565440, حجي أني كاعد عالرصيف بحي من احياء بغداد :) ، نسأل الصدق و الاخلاص و اللحاق .
957443130,finalized,3,5/19/2016 20:17:21,none,1.0,,718089755276271616, شارك الجيش المصري بلواء في الغزو الأمريكي للصومال عام 1993م
957443131,finalized,3,5/19/2016 20:17:21,none,1.0,,718089755284652032, #استطلاع اليوم : ما هو الفكر الذي تؤيده ؟
957443132,finalized,3,5/19/2016 20:19:59,"","",,718089757830561792, شارك 100 ألف جندي مصري في الحملة البريطانية التي احتلت القدس بقيادة الجنرال أللنبي في ديسمبر 1917م
957443133,finalized,3,5/19/2016 20:02:14,none,1.0,,718089757838991360, شارك الجيش المصري في قمع الثورة المكسيكية ضد الإحتلال الفرنسي عام 1863م
957443134,finalized,3,5/19/2016 20:16:59,"","",,718089799727505408, قام الجيش المصري بقيادة كتشنر البريطاني بإحتلال السودان لصالح إنجلترا في سبتمبر 1898م، وقتل نحو 20 ألف مسلم
